ABRIL 2021 (DADES REDASH
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia parque calculada con temperatura kW con degradación placas	Potencia corregida comptadors (valor referencia)	Potencia instantanea inversors (W)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada
2021-04-10	09:15:00+02:00	17,10	86,00	0,7525	0,69167	38,8511424	0,65372696	31,0398016	20,2915551389711	175,3190364	149,897776122	146,450127271194	14.686,00	146,86	-2,03%
2021-04-10	09:20:00+02:00	17,90	114,00	0,9975	0,94283	38,7446976	0,89110904	30,9547584	27,5840650412559	238,326322	203,76900531	199,08231818787	19.864,00	198,64	-2,52%
2021-04-10	09:25:00+02:00	18,70	138,00	1,2075	1,15899	38,6382528	1,09541112	30,8697152	33,815029301313	292,1618532	249,798384486	244,053021642822	24.696,00	246,96	-1,14%
2021-04-10	09:30:00+02:00	19,60	156,00	1,365	1,32342	38,5185024	1,25082096	30,7740416	38,4928162571919	332,5779325	284,3541322875	277,813987244888	27.969,00	279,69	-1,64%
2021-04-10	09:35:00+02:00	20,90	177,00	1,54875	1,51718	38,3455296	1,43395184	30,6358464	43,9303283152374	379,5580366	324,522121293	317,058112503261	31.682,00	316,82	-2,37%
2021-04-10	09:40:00+02:00	21,80	175,00	1,53125	1,50661	38,2257792	1,42396168	30,5401728	43,4880357677783	375,736629	321,254817795	313,865956985715	31.526,00	315,26	-1,87%
2021-04-10	09:45:00+02:00	22,40	175,00	1,53125	1,51123	38,1459456	1,42832824	30,4763904	43,5302890615849	376,1016975	321,5669513625	314,170911481163	31.441,00	314,41	-2,23%
2021-04-10	09:50:00+02:00	23,20	376,00	3,29	3,27614	38,0395008	3,09642032	30,3913472	94,1043850222551	813,0618866	695,167913043	679,179051043011	67.469,00	674,69	-2,95%
2021-04-10	09:55:00+02:00	24,80	382,00	3,3425	3,34096	37,8266112	3,15768448	30,2212608	95,4292061941924	824,5083415	704,9546319825	688,740675446903	52.662,00	526,62	-25,30%
2021-04-10	10:00:00+02:00	25,20	205,00	1,79375	1,79529	37,7733888	1,69680552	30,1787392	51,2074512612004	442,4323789	378,2796839595	369,579251228432	36.512,00	365,12	-3,48%
2021-04-10	10:05:00+02:00	24,80	237,00	2,07375	2,07221	37,8266112	1,95853448	30,2212608	59,1893813058724	511,3962545	437,2437975975	427,187190252758	44.501,00	445,01	1,78%
2021-04-10	10:10:00+02:00	25,20	226,00	1,9775	1,97904	37,7733888	1,87047552	30,1787392	56,4485928980644	487,7158426	416,997045423	407,406113378271	41.084,00	410,84	-1,48%
2021-04-10	10:15:00+02:00	24,30	217,00	1,89875	1,89336	37,8931392	1,78949568	30,2744128	54,1759309201367	468,0800431	400,2084368505	391,003642802939	39.035,00	390,35	-2,46%
2021-04-10	10:20:00+02:00	26,70	521,00	4,55875	4,57184	37,5738048	4,32104192	30,0192832	129,714581115552	1120,733981	958,227553755	936,188320018635	95.313,00	953,13	-0,53%
2021-04-10	10:25:00+02:00	30,40	279,00	2,44125	2,48283	37,0814976	2,34662904	29,6259584	69,5211343192719	600,6626005	513,5665234275	501,754493388668	50.369,00	503,69	-1,92%
2021-04-10	10:30:00+02:00	31,10	579,00	5,06625	5,11322	36,9883584	4,83272336	29,5515456	142,814444745225	1233,916803	1054,998866565	1030,73389263401	105.217,00	1.052,17	-0,27%
2021-04-10	10:35:00+02:00	33,20	595,00	5,20625	5,26939	36,7089408	4,98032632	29,3283072	146,064540269206	1261,997628	1079,00797194	1054,19078858538	107.179,00	1.071,79	-0,67%
2021-04-10	10:40:00+02:00	35,10	553,00	4,83875	4,91652	36,4561344	4,64681376	29,1263296	135,344629163575	1169,377596	999,81784458	976,82203415466	87.149,00	871,49	-12,84%
2021-04-10	10:45:00+02:00	35,10	280,00	2,45	2,52777	36,4561344	2,38910376	29,1263296	69,5858235623593	601,2215156	514,044395838	502,221374733726	47.484,00	474,84	-7,63%
2021-04-10	10:50:00+02:00	32,00	273,00	2,38875	2,44265	36,868608	2,3086532	29,455872	68,0033931515904	587,5493168	502,354665864	490,800508549128	48.302,00	483,02	-3,85%
2021-04-10	10:55:00+02:00	30,10	356,00	3,115	3,15427	37,1214144	2,98123576	29,6578496	88,4170417922217	763,9232411	653,1543711405	638,131820604269	85.730,00	857,30	31,26%
2021-04-10	11:00:00+02:00	31,30	291,00	2,54625	2,59476	36,9617472	2,45241888	29,5302848	72,420627975297	625,7142257	534,9856629735	522,68099272511	51.910,00	519,10	-2,97%
2021-04-10	11:05:00+02:00	30,30	271,00	2,37125	2,41206	37,0948032	2,27974128	29,6365888	67,5637548857457	583,7508422	499,106970081	487,627509769137	48.901,00	489,01	-2,02%
2021-04-10	11:10:00+02:00	29,30	321,00	2,80875	2,84186	37,2278592	2,68596368	29,7428928	79,8883297989335	690,2351695	590,1510699225	576,577595314283	59.696,00	596,96	1,15%
2021-04-10	11:15:00+02:00	32,40	490,00	4,2875	4,34448	36,8153856	4,10615424	29,4133504	120,775753457566	1043,50251	892,19464605	871,67416919085	122.962,00	1.229,62	37,82%
2021-04-10	11:20:00+02:00	32,70	266,00	2,3275	2,38679	36,7754688	2,25585752	29,3814592	66,2803856848932	572,6625323	489,6264651165	478,365056418821	46.700,00	467,00	-4,62%
2021-04-10	11:25:00+02:00	31,10	270,00	2,3625	2,40947	36,9883584	2,27729336	29,5515456	67,2975385726172	581,4507333	497,1403769715	485,706148301156	47.148,00	471,48	-5,16%
2021-04-10	11:30:00+02:00	29,80	222,00	1,9425	1,97946	37,1613312	1,87087248	29,6897408	55,5457190010532	479,9150122	410,327335431	400,889806716087	38.790,00	387,90	-5,47%
2021-04-10	11:35:00+02:00	27,90	230,00	2,0125	2,03483	37,4141376	1,92320504	29,8917184	57,4879034811407	496,6954861	424,6746406155	414,907123881344	40.974,00	409,74	-3,52%
2021-04-10	11:40:00+02:00	27,60	444,00	3,885	3,90502	37,4540544	3,69080176	29,9236096	110,442110977233	954,2198388	815,857962174	797,093229043998	117.216,00	1.172,16	43,67%
2021-04-10	11:45:00+02:00	32,80	380,00	3,325	3,38506	36,7621632	3,19936528	29,3708288	93,9680099075441	811,8836056	694,160482788	678,194791683876	97.211,00	972,11	40,04%
2021-04-10	11:50:00+02:00	33,70	664,00	5,81	5,87699	36,6424128	5,55459512	29,2751552	162,611634211163	1404,96452	1201,2446646	1173,6160373142	107.686,00	1.076,86	-10,35%
2021-04-10	11:55:00+02:00	37,00	907,00	7,93625	8,02865	36,203328	7,5882212	28,924352	219,484381042662	1896,345052	1621,37501946	1584,08339401242	111.229,00	1.112,29	-31,40%
2021-04-10	12:00:00+02:00	37,30	344,00	3,01	3,10471	36,1634112	2,93439448	28,8924608	84,7818774851364	732,5154215	626,3006853825	611,895769618703	101.241,00	1.012,41	61,65%
2021-04-10	12:05:00+02:00	33,80	223,00	1,95125	2,01901	36,6291072	1,90825288	29,2645248	55,8441137314314	482,4931426	412,531636923	403,043409273771	38.087,00	380,87	-7,67%
2021-04-10	12:10:00+02:00	29,80	244,00	2,135	2,17196	37,1613312	2,05281248	29,6897408	60,9474704422052	526,5861446	450,231153633	439,875837099441	43.908,00	439,08	-2,48%
2021-04-10	12:15:00+02:00	31,40	1.027,00	8,98625	9,03553	36,9484416	8,53986664	29,5196544	252,093911834889	2178,091398	1862,26814529	1819,43597794833	181.293,00	1.812,93	-2,65%
2021-04-10	12:20:00+02:00	39,90	967,00	8,46125	8,57598	35,8174656	8,10552624	28,6160704	231,948309512887	2004,033394	1713,44855187	1674,03923517699	97.083,00	970,83	-43,34%
2021-04-10	12:25:00+02:00	39,70	575,00	5,03125	5,14444	35,8440768	4,86223072	28,6373312	139,241311499454	1203,044931	1028,603416005	1004,94553743688	102.099,00	1.020,99	-0,74%
2021-04-10	12:30:00+02:00	41,30	860,00	7,525	7,65051	35,6311872	7,23082488	28,4672448	205,841661964891	1778,471959	1520,593524945	1485,61987387127	131.565,00	1.315,65	-13,48%
2021-04-10	12:35:00+02:00	41,90	675,00	5,90625	6,03638	35,5513536	5,70524144	28,4034624	162,048610723962	1400,099997	1197,085497435	1169,552530994	111.949,00	1.119,49	-6,48%
2021-04-10	12:40:00+02:00	41,10	1.031,00	9,02125	9,14522	35,6577984	8,64353936	28,4885056	246,24151946118	2127,526728	1819,03535244	1777,19753933388	179.191,00	1.791,91	-1,49%
2021-04-10	12:45:00+02:00	44,60	1.156,00	10,115	10,26592	35,1921024	9,70276096	28,1164416	272,8071118906	2357,053447	2015,280697185	1968,92924114975	186.795,00	1.867,95	-7,31%
2021-04-10	12:50:00+02:00	47,60	301,00	2,63375	2,80777	34,7929344	2,65374376	27,7975296	73,7675207194153	637,351379	544,935429045	532,401914176965	48.898,00	488,98	-10,27%
2021-04-10	12:55:00+02:00	42,10	409,00	3,57875	3,71042	35,5247424	3,50687696	28,3822016	99,5328888651151	859,9641598	735,269356629	718,358161426533	71.223,00	712,23	-3,13%
2021-04-10	13:00:00+02:00	40,90	507,00	4,43625	4,55868	35,6844096	4,30860384	28,5097664	122,837288988543	1061,314177	907,423621335	886,552878044295	142.852,00	1.428,52	57,43%
2021-04-10	13:05:00+02:00	47,00	1.183,00	10,35125	10,52065	34,872768	9,9435172	27,861312	277,039435086566	2393,620719	2046,545714745	1999,47516330587	118.344,00	1.183,44	-42,17%
2021-04-10	13:10:00+02:00	47,50	1.058,00	9,2575	9,43075	34,80624	8,913406	27,80816	247,86542019296	2141,55723	1831,03143165	1788,91770872205	95.031,00	950,31	-48,10%
2021-04-10	13:15:00+02:00	39,50	253,00	2,21375	2,3254	35,870688	2,1978352	28,658592	62,9868622800384	544,2064901	465,2965490355	454,594728407684	43.089,00	430,89	-7,39%
2021-04-10	13:20:00+02:00	32,30	190,00	1,6625	1,71871	36,8286912	1,62442648	29,4239808	47,7970935585316	412,9668883	353,0866894965	344,96569563808	32.937,00	329,37	-6,72%
2021-04-10	13:25:00+02:00	28,80	224,00	1,96	1,98926	37,2943872	1,88013488	29,7960448	56,0205831145226	484,0178381	413,8352515755	404,317040789264	40.095,00	400,95	-3,11%
2021-04-10	13:30:00+02:00	28,00	334,00	2,9225	2,9456	37,400832	2,7840128	29,881088	83,1893314699264	718,7558239	614,5362294345	600,401896157507	60.828,00	608,28	-1,02%
2021-04-10	13:35:00+02:00	36,70	351,00	3,07125	3,16134	36,2432448	2,98791792	28,9562432	86,5188779531581	747,5231055	639,1322552025	624,432213332843	76.302,00	763,02	19,38%
2021-04-10	13:40:00+02:00	33,90	242,00	2,1175	2,18603	36,6158016	2,06611064	29,2538944	60,4417824812764	522,2170006	446,495535513	436,226138196201	42.081,00	420,81	-5,75%
2021-04-10	13:45:00+02:00	30,60	278,00	2,4325	2,47562	37,0548864	2,33981456	29,6046976	69,2695024888771	598,4885015	511,7076687825	499,938392400503	50.549,00	505,49	-1,22%
2021-04-10	13:50:00+02:00	38,00	1.214,00	10,6225	10,7226	36,070272	10,1343888	28,818048	292,053302889062	2523,340537	2157,456159135	2107,83466747489	189.476,00	1.894,76	-12,18%
2021-04-10	13:55:00+02:00	41,30	1.159,00	10,14125	10,26676	35,6311872	9,70355488	28,4672448	276,233472199195	2386,6572	2040,591906	1993,658292162	189.527,00	1.895,27	-7,12%
2021-04-10	14:00:00+02:00	45,60	1.058,00	9,2575	9,41612	35,0590464	8,89957856	28,0101376	249,27842004761	2153,765549	1841,469544395	1799,11574487392	173.594,00	1.735,94	-5,73%
2021-04-10	14:05:00+02:00	47,90	1.230,00	10,7625	10,93883	34,7530176	10,33875704	27,7656384	287,062189478094	2480,217317	2120,585806035	2071,8123324962	188.817,00	1.888,17	-10,96%
2021-04-10	14:10:00+02:00	48,40	475,00	4,15625	4,33643	34,6864896	4,09854584	27,7124864	113,580895850777	981,3389402	839,044793871	819,746763611967	126.975,00	1.269,75	51,33%
2021-04-10	14:15:00+02:00	48,90	1.150,00	10,0625	10,24653	34,6199616	9,68443464	27,6593344	267,865016182704	2314,35374	1978,7724477	1933,2606814029	185.883,00	1.858,83	-6,06%
2021-04-10	14:20:00+02:00	51,00	1.212,00	10,605	10,8052	34,340544	10,2124576	27,436096	280,18996710953	2420,841316	2069,81932518	2022,21348070086	186.870,00	1.868,70	-9,72%
2021-04-10	14:25:00+02:00	45,90	736,00	6,44	6,60093	35,0191296	6,23882184	27,9782464	174,551294685221	1508,123186	1289,44532403	1259,78808157731	137.622,00	1.376,22	6,73%
2021-04-10	14:30:00+02:00	40,30	343,00	3,00125	3,11906	35,7642432	2,94795728	28,5735488	84,2336012003953	727,7783144	622,250458812	607,938698259324	59.883,00	598,83	-3,76%
2021-04-10	14:35:00+02:00	39,10	481,00	4,20875	4,31732	35,9239104	4,08048416	28,7011136	117,114439419161	1011,868757	865,147787235	845,249388128595	81.233,00	812,33	-6,11%
2021-04-10	14:40:00+02:00	37,80	536,00	4,69	4,78856	36,0968832	4,52587328	28,8393088	130,523057111589	1127,719213	964,199927115	942,023328791355	90.343,00	903,43	-6,30%
2021-04-10	14:45:00+02:00	39,10	1.243,00	10,87625	10,98482	35,9239104	10,38222416	28,7011136	297,981395036825	2574,559253	2201,248161315	2150,61945360475	142.998,00	1.429,98	-35,04%
2021-04-10	14:50:00+02:00	37,70	340,00	2,975	3,07279	36,1101888	2,90422552	28,8499392	83,7867296750884	723,9173444	618,949329462	604,713494884374	59.859,00	598,59	-3,29%
2021-04-10	14:55:00+02:00	35,10	1.229,00	10,75375	10,83152	36,4561344	10,23733376	29,1263296	298,175957318967	2576,240271	2202,685431705	2152,02366677578	188.269,00	1.882,69	-14,53%
2021-04-10	15:00:00+02:00	38,30	389,00	3,40375	3,50616	36,0303552	3,31382208	28,7861568	95,3922020021821	824,1886253	704,6812746315	688,473605314976	66.034,00	660,34	-6,29%
2021-04-10	15:05:00+02:00	36,70	1.176,00	10,29	10,38009	36,2432448	9,81066792	28,9562432	284,080086245958	2454,451945	2098,556412975	2050,28961547657	189.345,00	1.893,45	-9,77%
2021-04-10	15:10:00+02:00	44,40	1.114,00	9,7475	9,89688	35,2187136	9,35396544	28,1377024	263,199095810605	2274,040188	1944,30436074	1899,58536044298	169.660,00	1.696,60	-12,74%
2021-04-10	15:15:00+02:00	41,60	516,00	4,515	4,64282	35,5912704	4,38812816	28,4353536	124,777975871717	1078,081712	921,75986376	900,55938689352	124.109,00	1.241,09	34,64%
2021-04-10	15:20:00+02:00	38,90	652,00	5,705	5,81203	35,9505216	5,49319864	28,7223744	157,777707991651	1363,199397	1165,535484435	1138,728168293	145.823,00	1.458,23	25,11%
2021-04-10	15:25:00+02:00	43,10	376,00	3,29	3,42937	35,3916864	3,24124456	28,2758976	91,6490992751171	791,8482177	677,0302261335	661,45853093243	87.790,00	877,90	29,67%
2021-04-10	15:30:00+02:00	42,00	458,00	4,0075	4,1384	35,538048	3,9113792	28,392832	111,055132513894	959,5163449	820,3864748895	801,517585967042	127.308,00	1.273,08	55,18%
2021-04-10	15:35:00+02:00	43,50	300,00	2,625	2,76745	35,338464	2,6156356	28,233376	73,8482233737856	638,0486499	545,5315956645	532,984368964217	46.833,00	468,33	-14,15%
2021-04-10	15:40:00+02:00	36,50	281,00	2,45875	2,5473	36,269856	2,4075624	28,977504	69,7651490762496	602,770888	515,36910924	503,51561972748	73.445,00	734,45	42,51%
2021-04-10	15:45:00+02:00	36,60	243,00	2,12625	2,21557	36,2565504	2,09403016	28,9668736	60,6575069593078	524,0808601	448,0891353855	437,783085271634	41.093,00	410,93	-8,29%
2021-04-10	15:50:00+02:00	35,30	1.086,00	9,5025	9,58181	36,4295232	9,05617928	29,1050688	263,580721009534	2277,33743	1947,12350265	1902,33966208905	187.149,00	1.871,49	-3,88%
2021-04-10	15:55:00+02:00	40,00	1.023,00	8,95125	9,06675	35,80416	8,569374	28,60544	245,13071379456	2117,929367	1810,829608785	1769,18052778295	172.392,00	1.723,92	-4,80%
2021-04-10	16:00:00+02:00	44,30	1.071,00	9,37125	9,51986	35,2320192	8,99762768	28,1483328	253,268218347132	2188,237407	1870,942982985	1827,91129437635	178.814,00	1.788,14	-4,43%
2021-04-10	16:05:00+02:00	44,00	1.003,00	8,77625	8,92255	35,271936	8,4330844	28,180224	237,646207402906	2053,263232	1755,54006336	1715,16264190272	168.538,00	1.685,38	-4,00%
2021-04-10	16:10:00+02:00	44,30	658,00	5,7575	5,90611	35,2320192	5,58211768	28,1483328	157,127306185404	1357,579925	1160,730835875	1134,03402664988	147.356,00	1.473,56	26,95%
2021-04-10	16:15:00+02:00	43,70	215,00	1,88125	2,02524	35,3118528	1,91414112	28,2121152	54,001969786497	466,577019	398,923351245	389,748114166365	34.440,00	344,40	-13,67%
2021-04-10	16:20:00+02:00	33,50	344,00	3,01	3,07545	36,669024	2,9067396	29,296416	85,1570525252736	735,7569338	629,072178399	614,603518295823	114.347,00	1.143,47	81,77%
2021-04-10	16:25:00+02:00	37,60	727,00	6,36125	6,45827	36,1234944	6,10398776	28,8605696	176,164563585028	1522,061829	1301,362863795	1271,43151792772	90.192,00	901,92	-30,69%
2021-04-10	16:30:00+02:00	32,60	213,00	1,86375	1,92227	36,7887744	1,81681976	29,3920896	53,4001291729705	461,3771161	394,4774342655	385,404453277394	37.063,00	370,63	-6,05%
2021-04-10	16:35:00+02:00	32,10	988,00	8,645	8,69967	36,8553024	8,22243096	29,4452416	242,11146615652	2091,843068	1788,52582314	1747,38972920778	176.858,00	1.768,58	-1,12%
2021-04-10	16:40:00+02:00	36,30	220,00	1,925	2,01201	36,2964672	1,90163688	28,9987648	55,1451206181258	476,4538421	407,3680349955	397,998570190604	35.984,00	359,84	-11,67%
2021-04-10	16:45:00+02:00	31,80	183,00	1,60125	1,65361	36,8952192	1,56289768	29,4771328	46,0697424661719	398,0425749	340,3264015395	332,498894304091	30.703,00	307,03	-9,78%
2021-04-10	16:50:00+02:00	27,70	211,00	1,84625	1,86704	37,4407488	1,76461952	29,9129792	52,785026997674	456,0626333	389,9335514715	380,965079787656	37.779,00	377,79	-3,11%
2021-04-10	16:55:00+02:00	29,20	879,00	7,69125	7,72359	37,2411648	7,29989592	29,7535232	217,197622613305	1876,587459	1604,482277445	1567,57918506377	160.834,00	1.608,34	0,24%
2021-04-10	17:00:00+02:00	35,90	304,00	2,66	2,74393	36,3496896	2,59340584	29,0412864	75,3158417508726	650,7288727	556,3731861585	543,576602876855	65.279,00	652,79	17,33%
2021-04-10	17:05:00+02:00	32,60	836,00	7,315	7,37352	36,7887744	6,96902976	29,3920896	204,834347130986	1769,768759	1513,152288945	1478,34978629927	156.945,00	1.569,45	3,72%
2021-04-10	17:10:00+02:00	36,70	862,00	7,5425	7,63259	36,2432448	7,21388792	28,9562432	208,887093029062	1804,784484	1543,09073382	1507,59964694214	152.216,00	1.522,16	-1,36%
2021-04-10	17:15:00+02:00	38,00	769,00	6,72875	6,82885	36,070272	6,4542388	28,818048	185,998563541862	1607,027589	1374,008588595	1342,40639105732	136.760,00	1.367,60	-0,47%
2021-04-10	17:20:00+02:00	36,50	163,00	1,42625	1,5148	36,269856	1,4317024	28,977504	41,4871620228096	358,4490799	306,4739633145	299,425062158267	37.048,00	370,48	20,88%
2021-04-10	17:25:00+02:00	34,50	714,00	6,2475	6,32065	36,535968	5,9739172	29,190112	174,379312146726	1506,637257	1288,174854735	1258,5468330761	129.368,00	1.293,68	0,43%
2021-04-10	17:30:00+02:00	31,20	140,00	1,225	1,27274	36,9750528	1,20292112	29,5409152	35,535390798209	307,0257765	262,5070389075	256,469377012628	39.499,00	394,99	50,47%
2021-04-10	17:35:00+02:00	31,30	732,00	6,405	6,45351	36,9617472	6,09948888	29,5302848	180,119643760833	1556,233722	1330,57983231	1299,97649616687	126.793,00	1.267,93	-4,71%
2021-04-10	17:40:00+02:00	33,10	629,00	5,50375	5,56612	36,7222464	5,26077856	29,3389376	154,345653899258	1333,54645	1140,18221475	1113,95802381075	115.448,00	1.154,48	1,25%
2021-04-10	17:45:00+02:00	31,70	638,00	5,5825	5,63409	36,9085248	5,32501992	29,4877632	157,022926436243	1356,678084	1159,95976182	1133,28068729814	55.465,00	554,65	-52,18%
2021-04-10	17:50:00+02:00	31,50	620,00	5,425	5,47505	36,935136	5,1747044	29,509024	152,700476332506	1319,332116	1128,02895918	1102,08429311886	114.684,00	1.146,84	1,67%
2021-04-10	17:55:00+02:00	33,30	569,00	4,97875	5,04266	36,6956352	4,76603408	29,3176768	139,729046775225	1207,258964	1032,20641422	1008,46566669294	105.127,00	1.051,27	1,85%
2021-04-10	18:00:00+02:00	32,70	544,00	4,76	4,81929	36,7754688	4,55491752	29,3814592	133,830123273245	1156,292265	988,629886575	965,891399183775	100.401,00	1.004,01	1,56%
2021-04-10	18:05:00+02:00	32,00	529,00	4,62875	4,68265	36,868608	4,4257732	29,455872	130,36500888023	1126,353677	963,032393835	940,882648776795	98.053,00	980,53	1,82%
2021-04-10	18:10:00+02:00	32,40	507,00	4,43625	4,49323	36,8153856	4,24674424	29,4133504	124,910976390302	1079,230836	922,74236478	901,51929039006	94.479,00	944,79	2,39%
2021-04-10	18:15:00+02:00	32,10	488,00	4,27	4,32467	36,8553024	4,08743096	29,4452416	120,35539214052	1039,870588	889,08935274	868,64029762698	90.948,00	909,48	2,29%
2021-04-10	18:20:00+02:00	32,10	463,00	4,05125	4,10592	36,8553024	3,88068096	29,4452416	114,26758843972	987,2719641	844,1175293055	824,702826131474	86.616,00	866,16	2,61%
2021-04-10	18:25:00+02:00	31,00	439,00	3,84125	3,88745	37,001664	3,6741956	29,562176	108,617216985626	938,4527548	802,377105354	783,922431930858	82.344,00	823,44	2,63%
2021-04-10	18:30:00+02:00	30,60	419,00	3,66625	3,70937	37,0548864	3,50588456	29,6046976	103,790652219309	896,7512352	766,722306096	749,087693055792	78.732,00	787,32	2,69%
2021-04-10	18:35:00+02:00	30,10	398,00	3,4825	3,52177	37,1214144	3,32857576	29,6578496	98,7183992722857	852,9269697	729,2525590935	712,47975023435	74.876,00	748,76	2,67%
2021-04-10	18:40:00+02:00	29,40	378,00	3,3075	3,34138	37,2145536	3,15808144	29,7322624	93,8969060546499	811,2692683	693,6352243965	677,681614235381	64.032,00	640,32	-7,69%
2021-04-10	18:45:00+02:00	29,10	356,00	3,115	3,14657	37,2544704	2,97395816	29,7641536	88,5173474742134	764,7898822	653,895349281	638,855756247537	67.388,00	673,88	3,06%
2021-04-10	18:50:00+02:00	28,30	337,00	2,94875	2,97416	37,3609152	2,81100608	29,8491968	83,9062736879165	724,9502047	619,8324250185	605,576279243075	63.861,00	638,61	3,03%
2021-04-10	18:55:00+02:00	27,70	312,00	2,73	2,75079	37,4407488	2,59988952	29,9129792	77,770441134058	671,9366114	574,505802747	561,292169283819	54.294,00	542,94	-5,49%
2021-04-10	19:00:00+02:00	28,00	296,00	2,59	2,6131	37,400832	2,4697528	29,881088	73,7989007550464	637,6225025	545,1672396375	532,628393125838	52.518,00	525,18	-3,67%
2021-04-10	19:05:00+02:00	27,00	269,00	2,35375	2,36915	37,533888	2,2391852	29,987392	67,1473243529984	580,1528824	496,030714452	484,622008019604	50.867,00	508,67	2,55%
2021-04-10	19:10:00+02:00	27,40	251,00	2,19625	2,21473	37,4806656	2,09323624	29,9448704	62,6816879233833	541,5697837	463,0421650635	452,39219526704	47.307,00	473,07	2,17%
2021-04-10	19:15:00+02:00	26,20	228,00	1,995	2,00424	37,6403328	1,89429312	30,0724352	56,9660071010058	492,1863014	420,819287697	411,140444079969	43.041,00	430,41	2,28%
2021-04-10	19:20:00+02:00	25,70	242,00	2,1175	2,12289	37,7068608	2,00643432	30,1255872	60,4450120682327	522,2449043	446,5193931765	436,249447133441	45.348,00	453,48	1,56%
2021-04-10	19:25:00+02:00	23,80	105,00	0,91875	0,90951	37,9596672	0,85961688	30,3275648	26,0700866313738	225,2455485	192,5849439675	188,155490256248	20.651,00	206,51	7,23%
2021-04-10	19:30:00+02:00	22,50	165,00	1,44375	1,4245	38,13264	1,346356	30,46576	41,01775877056	354,3934358	303,006387609	296,037240693993	30.222,00	302,22	-0,26%
2021-04-10	19:35:00+02:00	22,80	46,00	0,4025	0,38556	38,0927232	0,36440928	30,4338688	11,0903842170225	95,82091964	81,9268862922	80,0425679074794	8.904,00	89,04	8,68%
2021-04-10	19:40:00+02:00	22,90	130,00	1,1375	1,12133	38,0794176	1,05981704	30,4232384	32,2430664683023	278,5800943	238,1859806265	232,70770307209	23.984,00	239,84	0,69%
2021-04-10	19:45:00+02:00	23,10	120,00	1,05	1,03537	38,0528064	0,97857256	30,4019776	29,7505410490947	257,0446747	219,7731968685	214,718413340525	21.710,00	217,10	-1,22%
2021-04-10	19:50:00+02:00	21,50	45,00	0,39375	0,3668	38,265696	0,3466784	30,572064	10,5986742322176	91,57254537	78,29452629135	76,493752186649	7.406,00	74,06	-5,41%
2021-04-10	19:55:00+02:00	21,10	80,00	0,7	0,66997	38,3189184	0,63321736	30,6145856	19,385687071126	167,4923363	143,2059475365	139,912210743161	14.313,00	143,13	-0,05%
2021-04-10	20:00:00+02:00	21,20	67,00	0,58625	0,55699	38,3056128	0,52643512	30,6039552	16,1109968281866	139,1990126	119,015155773	116,277807190221	12.291,00	122,91	3,27%
2021-04-10	20:05:00+02:00	20,80	52,00	0,455	0,42266	38,3588352	0,39947408	30,6464768	12,2424731249213	105,7749678	90,437597469	88,357532727213	9.385,00	93,85	3,77%
2021-04-10	20:10:00+02:00	20,60	40,00	0,35	0,31612	38,3854464	0,29877856	30,6677376	9,16286247858586	79,16713181	67,68789769755	66,1310760505064	7.039,00	70,39	3,99%
2021-04-10	20:15:00+02:00	20,10	33,00	0,28875	0,25102	38,4519744	0,23724976	30,7208896	7,2885236845865	62,97284463	53,84178215865	52,603421169001	5.970,00	59,70	10,88%
2021-04-10	20:20:00+02:00	19,50	27,00	0,23625	0,1939	38,531808	0,1832632	30,784672	5,6416975016704	48,74426641	41,67634778055	40,7177917815974	4.697,00	46,97	12,70%
2021-04-10	20:25:00+02:00	19,00	23,00	0,20125	0,15505	38,598336	0,1465444	30,837824	4,5191104153856	39,04511399	33,38357246145	32,6157502948366	3.221,00	32,21	-3,52%
2021-04-10	20:30:00+02:00	18,80	20,00	0,175	0,12726	38,6249472	0,12027888	30,8590848	3,71169615756902	32,0690548	27,419041854	26,788403891358	2.566,00	25,66	-6,42%
2021-04-10	20:35:00+02:00	18,50	16,00	0,14	0,08995	38,664864	0,0850156	30,890976	2,6262148592256	22,69049638	19,4003744049	18,9541657935873	2.095,00	20,95	7,99%
2021-04-10	20:40:00+02:00	18,10	13,00	0,11375	0,06062	38,7180864	0,05729456	30,9334976	1,77232113425306	15,3128546	13,092490683	12,791363397291	1.253,00	12,53	-4,30%
2021-04-10	20:45:00+02:00	17,90	9,00	0,07875	0,02408	38,7446976	0,02275904	30,9547584	0,704500584615936	6,086885051	5,204286718605	5,08458812407709	547,00	5,47	5,11%
2021-04-10	20:50:00+02:00	17,60	6,00	0,0525	-0,00448	38,7846144	-0,00423424	30,9866496	-0,131204911202304	-1,133610433	-0,969236920215	-0,946944471050055	287,00	2,87	-396,11%
2021-04-10	20:55:00+02:00	16,90	3,00	0,02625	-0,03612	38,8777536	-0,03413856	31,0610624	-1,06037994240614	-9,161682702	-7,83323871021	-7,65307421987517	82,00	0,82	-110,47%
2021-04-10	21:00:00+02:00	16,80	2,00	0,0175	-0,04564	38,8910592	-0,04313632	31,0716928	-1,3403184835625	-11,5803517	-9,9012007035	-9,6734730873195	2,00	0,02	-100,20%
